Row,CMPP,RPPV,TIME_1900,RCPP,SOLSTATE
503512,3.111909,2548.935,44194.789553443,4.211909,0
503513,3.11061,2548.935,44194.789554185,4.21061,0
503514,3.111909,2548.935,44194.789554926,4.211909,0
503515,3.111909,2548.935,44194.789555666,4.211909,0
503516,3.11061,2527.695,44194.789556407,4.21061,0
503517,3.111909,2527.695,44194.789557147,4.211909,0
503518,3.111909,2527.695,44194.789557889,4.211909,0
503519,3.11061,2527.695,44194.789558628,4.21061,0
503520,3.11061,2527.695,44194.789559370,4.21061,0
503521,3.111909,2527.695,44194.789560110,4.211909,0
503522,3.11061,2527.695,44194.789560851,4.21061,0
503523,3.11061,2527.695,44194.789561593,4.21061,0
503524,3.111909,2527.695,44194.789562333,4.211909,0
503525,3.11061,2527.695,44194.789563074,4.21061,0
503526,3.111909,2527.695,44194.789563814,4.211909,0
503527,3.111909,2527.695,44194.789564555,4.211909,0
503528,3.111909,2527.695,44194.789565295,4.211909,0
503529,3.11061,2527.695,44194.789566037,4.21061,0
503530,3.111909,2527.695,44194.789566776,4.211909,0
503531,3.11061,2527.695,44194.789567518,4.21061,0
503532,3.11061,2527.695,44194.789568260,4.21061,0
503533,3.111909,2527.695,44194.789568999,4.211909,0
503534,3.11061,2527.695,44194.789569741,4.21061,0
503535,3.11061,2527.695,44194.789570481,4.21061,0
503536,3.111909,2506.454,44194.789571222,4.211909,0
503537,3.11061,2506.454,44194.789571962,4.21061,0
503538,3.11061,2506.454,44194.789572703,4.21061,0
503539,3.111909,2506.454,44194.789573443,4.211909,0
503540,3.111909,2506.454,44194.789574185,4.211909,0
503541,3.111909,2506.454,44194.789574924,4.211909,0
503542,3.111909,2506.454,44194.789575666,4.211909,0
503543,3.111909,2506.454,44194.789576408,4.211909,0
503544,3.111909,2506.454,44194.789577147,4.211909,0
503545,3.111909,2506.454,44194.789577889,4.211909,0
503546,3.111909,2506.454,44194.789578629,4.211909,0
503547,3.11061,2506.454,44194.789579370,4.21061,0
503548,3.11061,2506.454,44194.789580110,4.21061,0
503549,3.111909,2506.454,44194.789580851,4.211909,0
503550,3.11061,2506.454,44194.789581591,4.21061,0
503551,3.11061,2506.454,44194.789582333,4.21061,0
503552,3.111909,2506.454,44194.789583074,4.211909,0
503553,3.11061,2506.454,44194.789583814,4.21061,0
503554,3.111909,2506.454,44194.789584556,4.211909,0
503555,3.111909,2506.454,44194.789585295,4.211909,0
503556,3.111909,2485.213,44194.789586037,4.211909,0
503557,3.111909,2485.213,44194.789586777,4.211909,0
503558,3.111909,2485.213,44194.789587518,4.211909,0
503559,3.11061,2485.213,44194.789588258,4.21061,0
503560,3.111909,2485.213,44194.789588999,4.211909,0
503561,3.111909,2485.213,44194.789589741,4.211909,0
503562,3.11061,2485.213,44194.789590481,4.21061,0
503563,3.11061,2485.213,44194.789591222,4.21061,0
503564,3.111909,2485.213,44194.789591962,4.211909,0
503565,3.111909,2485.213,44194.789592703,4.211909,0
503566,3.11061,2485.213,44194.789593443,4.21061,0
503567,3.111909,2485.213,44194.789594185,4.211909,0
503568,3.111909,2485.213,44194.789594925,4.211909,0
503569,3.111909,2485.213,44194.789595666,4.211909,0
503570,3.11061,2485.213,44194.789596408,4.21061,0
503571,3.111909,2485.213,44194.789597147,4.211909,0
503572,3.11061,2485.213,44194.789597889,4.21061,0
503573,3.11061,2485.213,44194.789598629,4.21061,0
503574,3.111909,2485.213,44194.789599370,4.211909,0
503575,3.11061,2485.213,44194.789600110,4.21061,0
503576,3.111909,2463.971,44194.789600852,4.211909,0
503577,3.111909,2463.971,44194.789601591,4.211909,0
503578,3.11061,2463.971,44194.789602333,4.21061,0
503579,3.11061,2463.971,44194.789603074,4.21061,0
503580,3.111909,2463.971,44194.789603814,4.211909,0
503581,3.11061,2463.971,44194.789604556,4.21061,0
503582,3.11061,2463.971,44194.789605295,4.21061,0
503583,3.111909,2463.971,44194.789606037,4.211909,0
503584,3.111909,2463.971,44194.789606777,4.211909,0
503585,3.11061,2463.971,44194.789607518,4.21061,0
503586,3.111909,2463.971,44194.789608258,4.211909,0
503587,3.111909,2463.971,44194.789609000,4.211909,0
503588,3.111909,2463.971,44194.789609739,4.211909,0
503589,3.111909,2463.971,44194.789610481,4.211909,0
503590,3.111909,2463.971,44194.789611222,4.211909,0
503591,3.11061,2463.971,44194.789611962,4.21061,0
503592,3.111909,2463.971,44194.789612704,4.211909,0
503593,3.111909,2463.971,44194.789613443,4.211909,0
503594,3.11061,2463.971,44194.789614185,4.21061,0
503595,3.11061,2463.971,44194.789614925,4.21061,0
503596,3.111909,2463.971,44194.789615666,4.211909,0
503597,3.11061,2442.73,44194.789616406,4.21061,0
503598,3.11061,2442.73,44194.789617148,4.21061,0
503599,3.113212,2442.73,44194.789617889,4.213212,0
503600,3.11061,2442.73,44194.789618629,4.21061,0
503601,3.111909,2442.73,44194.789619370,4.211909,0
503602,3.111909,2442.73,44194.789620110,4.211909,0
503603,3.111909,2442.73,44194.789620852,4.211909,0
503604,3.11061,2442.73,44194.789621591,4.21061,0
503605,3.111909,2442.73,44194.789622333,4.211909,0
503606,3.111909,2442.73,44194.789623073,4.211909,0
503607,3.111909,2442.73,44194.789623814,4.211909,0
503608,3.111909,2442.73,44194.789624556,4.211909,0
503609,3.11061,2442.73,44194.789625296,4.21061,0
503610,3.11061,2442.73,44194.789626037,4.21061,0
503611,3.111909,2442.73,44194.789626777,4.211909,0
503612,3.111909,2442.73,44194.789627518,4.211909,0
503613,3.111909,2442.73,44194.789628258,4.211909,0
503614,3.111909,2442.73,44194.789629000,4.211909,0
503615,3.113212,2442.73,44194.789629739,4.213212,0
503616,3.111909,2442.73,44194.789630481,4.211909,0
503617,3.113212,2442.73,44194.789631221,4.213212,0
503618,3.111909,2421.489,44194.789631962,4.211909,0
503619,3.111909,2421.489,44194.789632704,4.211909,0
503620,3.111909,2421.489,44194.789633444,4.211909,0
503621,3.111909,2421.489,44194.789634185,4.211909,0
503622,3.111909,2421.489,44194.789634925,4.211909,0
503623,3.111909,2421.489,44194.789635666,4.211909,0
503624,3.111909,2421.489,44194.789636406,4.211909,0
503625,3.111909,2421.489,44194.789637148,4.211909,0
503626,3.111909,2421.489,44194.789637887,4.211909,0
503627,3.113212,2421.489,44194.789638629,4.213212,0
503628,3.11061,2421.489,44194.789639371,4.21061,0
503629,3.11061,2421.489,44194.789640110,4.21061,0
503630,3.111909,2421.489,44194.789640852,4.211909,0
503631,3.111909,2421.489,44194.789641592,4.211909,0
503632,3.11061,2421.489,44194.789642333,4.21061,0
503633,3.111909,2421.489,44194.789643073,4.211909,0
503634,3.111909,2421.489,44194.789643814,4.211909,0
503635,3.111909,2421.489,44194.789644554,4.211909,0
503636,3.111909,2421.489,44194.789645296,4.211909,0
503637,3.111909,2421.489,44194.789646037,4.211909,0
503638,3.111909,2421.489,44194.789646777,4.211909,0
503639,3.111909,2400.249,44194.789647519,4.211909,0
503640,3.111909,2400.249,44194.789648258,4.211909,0
503641,3.111909,2400.249,44194.789649000,4.211909,0
503642,3.111909,2400.249,44194.789649740,4.211909,0
503643,3.113212,2400.249,44194.789650481,4.213212,0
503644,3.111909,2400.249,44194.789651221,4.211909,0
503645,3.111909,2400.249,44194.789651962,4.211909,0
503646,3.113212,2400.249,44194.789652704,4.213212,0
503647,3.111909,2400.249,44194.789653444,4.211909,0
503648,3.11061,2400.249,44194.789654185,4.21061,0
503649,3.111909,2400.249,44194.789654925,4.211909,0
503650,3.111909,2400.249,44194.789655667,4.211909,0
503651,3.11061,2400.249,44194.789656406,4.21061,0
503652,3.111909,2400.249,44194.789657148,4.211909,0
503653,3.111909,2400.249,44194.789657888,4.211909,0
503654,3.11061,2400.249,44194.789658629,4.21061,0
503655,3.111909,2400.249,44194.789659371,4.211909,0
503656,3.111909,2400.249,44194.789660110,4.211909,0
503657,3.111909,2400.249,44194.789660852,4.211909,0
503658,3.111909,2400.249,44194.789661592,4.211909,0
503659,3.111909,2400.249,44194.789662333,4.211909,0
503660,3.111909,2400.249,44194.789663073,4.211909,0
503661,3.111909,2379.006,44194.789663815,4.211909,0
503662,3.111909,2379.006,44194.789664554,4.211909,0
503663,3.111909,2379.006,44194.789665296,4.211909,0
503664,3.111909,2379.006,44194.789666036,4.211909,0
503665,3.113212,2379.006,44194.789666777,4.213212,0
503666,3.111909,2379.006,44194.789667519,4.211909,0
503667,3.111909,2379.006,44194.789668258,4.211909,0
503668,3.111909,2379.006,44194.789669000,4.211909,0
503669,3.111909,2379.006,44194.789669740,4.211909,0
503670,3.11061,2379.006,44194.789670481,4.21061,0
503671,3.111909,2379.006,44194.789671221,4.211909,0
503672,3.11061,2379.006,44194.789671963,4.21061,0
503673,3.11061,2379.006,44194.789672702,4.21061,0
503674,3.111909,2379.006,44194.789673444,4.211909,0
503675,3.111909,2379.006,44194.789674185,4.211909,0
503676,3.111909,2379.006,44194.789674925,4.211909,0
503677,3.111909,2379.006,44194.789675667,4.211909,0
503678,3.111909,2379.006,44194.789676406,4.211909,0
503679,3.11061,2379.006,44194.789677148,4.21061,0
503680,3.111909,2379.006,44194.789677888,4.211909,0
503681,3.111909,2379.006,44194.789678629,4.211909,0
503682,3.111909,2379.006,44194.789679369,4.211909,0
503683,3.111909,2357.765,44194.789680111,4.211909,0
503684,3.111909,2357.765,44194.789680852,4.211909,0
503685,3.111909,2357.765,44194.789681592,4.211909,0
503686,3.111909,2357.765,44194.789682333,4.211909,0
503687,3.111909,2357.765,44194.789683073,4.211909,0
503688,3.111909,2357.765,44194.789683815,4.211909,0
503689,3.111909,2357.765,44194.789684554,4.211909,0
503690,3.111909,2357.765,44194.789685296,4.211909,0
503691,3.111909,2357.765,44194.789686036,4.211909,0
503692,3.111909,2357.765,44194.789686777,4.211909,0
503693,3.111909,2357.765,44194.789687519,4.211909,0
503694,3.111909,2357.765,44194.789688259,4.211909,0
503695,3.11061,2357.765,44194.789689000,4.21061,0
503696,3.111909,2357.765,44194.789689740,4.211909,0
503697,3.111909,2357.765,44194.789690481,4.211909,0
503698,3.11061,2357.765,44194.789691221,4.21061,0
503699,3.111909,2357.765,44194.789691963,4.211909,0
503700,3.111909,2357.765,44194.789692702,4.211909,0
503701,3.111909,2357.765,44194.789693444,4.211909,0
503702,3.113212,2357.765,44194.789694185,4.213212,0
503703,3.111909,2357.765,44194.789694925,4.211909,0
503704,3.111909,2357.765,44194.789695667,4.211909,0
503705,3.111909,2357.765,44194.789696406,4.211909,0
503706,3.111909,2336.524,44194.789697148,4.211909,0
503707,3.111909,2336.524,44194.789697888,4.211909,0
503708,3.111909,2336.524,44194.789698629,4.211909,0
503709,3.113212,2336.524,44194.789699369,4.213212,0
503710,3.111909,2336.524,44194.789700111,4.211909,0
503711,3.111909,2336.524,44194.789700850,4.211909,0
503712,3.111909,2336.524,44194.789701592,4.211909,0
503713,3.111909,2336.524,44194.789702334,4.211909,0
503714,3.111909,2336.524,44194.789703073,4.211909,0
503715,3.111909,2336.524,44194.789703815,4.211909,0
503716,3.111909,2336.524,44194.789704555,4.211909,0
503717,3.111909,2336.524,44194.789705296,4.211909,0
503718,3.111909,2336.524,44194.789706036,4.211909,0
503719,3.111909,2336.524,44194.789706777,4.211909,0
503720,3.111909,2336.524,44194.789707517,4.211909,0
503721,3.111909,2336.524,44194.789708259,4.211909,0
503722,3.111909,2336.524,44194.789709000,4.211909,0
503723,3.11061,2336.524,44194.789709740,4.21061,0
503724,3.111909,2336.524,44194.789710482,4.211909,0
503725,3.111909,2336.524,44194.789711221,4.211909,0
503726,3.111909,2336.524,44194.789711963,4.211909,0
503727,3.111909,2315.284,44194.789712703,4.211909,0
503728,3.111909,2315.284,44194.789713444,4.211909,0
503729,3.111909,2315.284,44194.789714184,4.211909,0
503730,3.111909,2315.284,44194.789714925,4.211909,0
503731,3.111909,2315.284,44194.789715667,4.211909,0
503732,3.111909,2315.284,44194.789716407,4.211909,0
503733,3.111909,2315.284,44194.789717148,4.211909,0
503734,3.111909,2315.284,44194.789717888,4.211909,0
503735,3.111909,2315.284,44194.789718629,4.211909,0
503736,3.111909,2315.284,44194.789719369,4.211909,0
503737,3.111909,2315.284,44194.789720111,4.211909,0
503738,3.111909,2315.284,44194.789720851,4.211909,0
503739,3.111909,2315.284,44194.789721592,4.211909,0
503740,3.111909,2315.284,44194.789722334,4.211909,0
503741,3.111909,2315.284,44194.789723073,4.211909,0
503742,3.111909,2315.284,44194.789723815,4.211909,0
503743,3.111909,2315.284,44194.789724555,4.211909,0
503744,3.111909,2315.284,44194.789725296,4.211909,0
503745,3.11061,2315.284,44194.789726036,4.21061,0
503746,3.111909,2315.284,44194.789726777,4.211909,0
503747,3.111909,2315.284,44194.789727517,4.211909,0
503748,3.111909,2315.284,44194.789728259,4.211909,0
503749,3.111909,2315.284,44194.789728998,4.211909,0
503750,3.111909,2294.042,44194.789729740,4.211909,0
503751,3.111909,2294.042,44194.789730482,4.211909,0
503752,3.111909,2294.042,44194.789731221,4.211909,0
503753,3.113212,2294.042,44194.789731963,4.213212,0
503754,3.111909,2294.042,44194.789732703,4.211909,0
503755,3.111909,2294.042,44194.789733444,4.211909,0
503756,3.113212,2294.042,44194.789734184,4.213212,0
503757,3.111909,2294.042,44194.789734925,4.211909,0
503758,3.111909,2294.042,44194.789735665,4.211909,0
503759,3.113212,2294.042,44194.789736407,4.213212,0
503760,3.111909,2294.042,44194.789737148,4.211909,0
503761,3.111909,2294.042,44194.789737888,4.211909,0
503762,3.113212,2294.042,44194.789738630,4.213212,0
503763,3.111909,2294.042,44194.789739369,4.211909,0
503764,3.111909,2294.042,44194.789740111,4.211909,0
503765,3.111909,2294.042,44194.789740851,4.211909,0
503766,3.111909,2294.042,44194.789741592,4.211909,0
503767,3.111909,2294.042,44194.789742332,4.211909,0
503768,3.111909,2294.042,44194.789743074,4.211909,0
503769,3.111909,2294.042,44194.789743815,4.211909,0
503770,3.111909,2294.042,44194.789744555,4.211909,0
503771,3.113212,2294.042,44194.789745296,4.213212,0
503772,3.111909,2294.042,44194.789746036,4.211909,0
503773,3.111909,2294.042,44194.789746778,4.211909,0
503774,3.113212,2272.801,44194.789747517,4.213212,0
503775,3.113212,2272.801,44194.789748259,4.213212,0
503776,3.111909,2272.801,44194.789748999,4.211909,0
503777,3.113212,2272.801,44194.789749740,4.213212,0
503778,3.113212,2272.801,44194.789750482,4.213212,0
503779,3.111909,2272.801,44194.789751222,4.211909,0
503780,3.113212,2272.801,44194.789751963,4.213212,0
503781,3.113212,2272.801,44194.789752703,4.213212,0
503782,3.111909,2272.801,44194.789753444,4.211909,0
503783,3.111909,2272.801,44194.789754184,4.211909,0
503784,3.113212,2272.801,44194.789754926,4.213212,0
503785,3.113212,2272.801,44194.789755665,4.213212,0
503786,3.111909,2272.801,44194.789756407,4.211909,0
503787,3.113212,2272.801,44194.789757147,4.213212,0
503788,3.113212,2272.801,44194.789757888,4.213212,0
503789,3.111909,2272.801,44194.789758630,4.211909,0
503790,3.113212,2272.801,44194.789759369,4.213212,0
503791,3.113212,2272.801,44194.789760111,4.213212,0
503792,3.111909,2272.801,44194.789760851,4.211909,0
503793,3.113212,2272.801,44194.789761592,4.213212,0
503794,3.113212,2272.801,44194.789762332,4.213212,0
503795,3.113212,2272.801,44194.789763074,4.213212,0
503796,3.113212,2272.801,44194.789763813,4.213212,0
503797,3.113212,2251.56,44194.789764555,4.213212,0
503798,3.111909,2251.56,44194.789765296,4.211909,0
503799,3.113212,2251.56,44194.789766036,4.213212,0
503800,3.113212,2251.56,44194.789766778,4.213212,0
503801,3.113212,2251.56,44194.789767517,4.213212,0
503802,3.111909,2251.56,44194.789768259,4.211909,0
503803,3.113212,2251.56,44194.789768999,4.213212,0
503804,3.111909,2251.56,44194.789769740,4.211909,0
503805,3.111909,2251.56,44194.789770480,4.211909,0
503806,3.113212,2251.56,44194.789771222,4.213212,0
503807,3.111909,2251.56,44194.789771963,4.211909,0
503808,3.113212,2251.56,44194.789772703,4.213212,0
503809,3.113212,2251.56,44194.789773444,4.213212,0
503810,3.113212,2251.56,44194.789774184,4.213212,0
503811,3.113212,2251.56,44194.789774926,4.213212,0
503812,3.113212,2251.56,44194.789775666,4.213212,0
503813,3.113212,2251.56,44194.789776407,4.213212,0
503814,3.113212,2251.56,44194.789777147,4.213212,0
503815,3.113212,2251.56,44194.789777888,4.213212,0
503816,3.113212,2251.56,44194.789778630,4.213212,0
503817,3.111909,2251.56,44194.789779370,4.211909,0
503818,3.113212,2251.56,44194.789780111,4.213212,0
503819,3.113212,2251.56,44194.789780851,4.213212,0
503820,3.111909,2251.56,44194.789781592,4.211909,0
503821,3.113212,2230.319,44194.789782332,4.213212,0
503822,3.113212,2230.319,44194.789783074,4.213212,0
503823,3.111909,2230.319,44194.789783813,4.211909,0
503824,3.113212,2230.319,44194.789784555,4.213212,0
503825,3.114512,2230.319,44194.789785297,4.214512,0
503826,3.111909,2230.319,44194.789786036,4.211909,0
503827,3.113212,2230.319,44194.789786778,4.213212,0
503828,3.113212,2230.319,44194.789787518,4.213212,0
503829,3.111909,2230.319,44194.789788259,4.211909,0
503830,3.113212,2230.319,44194.789788999,4.213212,0
503831,3.114512,2230.319,44194.789789740,4.214512,0
503832,3.111909,2230.319,44194.789790480,4.211909,0
503833,3.113212,2230.319,44194.789791222,4.213212,0
503834,3.114512,2230.319,44194.789791961,4.214512,0
503835,3.113212,2230.319,44194.789792703,4.213212,0
503836,3.113212,2230.319,44194.789793445,4.213212,0
503837,3.113212,2230.319,44194.789794184,4.213212,0
503838,3.113212,2230.319,44194.789794926,4.213212,0
503839,3.111909,2230.319,44194.789795666,4.211909,0
503840,3.113212,2230.319,44194.789796407,4.213212,0
503841,3.113212,2230.319,44194.789797147,4.213212,0
503842,3.113212,2230.319,44194.789797888,4.213212,0
503843,3.113212,2230.319,44194.789798628,4.213212,0
503844,3.113212,2230.319,44194.789799370,4.213212,0
503845,3.113212,2209.077,44194.789800111,4.213212,0
503846,3.113212,2209.077,44194.789800851,4.213212,0
503847,3.113212,2209.077,44194.789801593,4.213212,0
503848,3.113212,2209.077,44194.789802332,4.213212,0
503849,3.113212,2209.077,44194.789803074,4.213212,0
503850,3.113212,2209.077,44194.789803814,4.213212,0
503851,3.113212,2209.077,44194.789804555,4.213212,0
